orgname	name
Digipalvelutehdas	VARES
Digipalvelutehdas	MPASS
Digipalvelutehdas	DIPOR
Digipalvelutehdas	APIKA
Digipalvelutehdas	jaetut-kaytannot
Digipalvelutehdas	MPASS-proxy
Digipalvelutehdas	MPASS-promo
Digipalvelutehdas	apika-dashboard
Digipalvelutehdas	ITORI
Digipalvelutehdas	website
Digipalvelutehdas	dipor-dashboard
Digipalvelutehdas	vares-api
Digipalvelutehdas	github-viewer
Digipalvelutehdas	MPASS-proxy-javadoc
