orgname	name
inmegen	DNAmt
inmegen	la3s
inmegen	MCAC
inmegen	100g
inmegen	ht-seq-api
inmegen	BCMT
inmegen	BRCA_mtDNA_duos
inmegen	Analizar-Variantes
inmegen	EJES
inmegen	DILI
inmegen	nutria
inmegen	fantom-series
inmegen	prueba
inmegen	irisin_BMI
inmegen	coumarin-resistance
