orgname	name
Helsingin-kaupungin-tietokeskus	ckanext-hrifi
Helsingin-kaupungin-tietokeskus	ckanext-multiedit
Helsingin-kaupungin-tietokeskus	wordpress
Helsingin-kaupungin-tietokeskus	ckanext-comments
