orgname	name	star_count	forks	issues	contributors	size
NIST-BWS	wsabi	7	0	10	2	6988
NIST-BWS	wsabi2	6	1	30	5	13998
NIST-BWS	touchrecorder	0	0	3	2	316
NIST-BWS	BWSMixedReplaceHTTPRequestOperation	0	0	0	1	136
NIST-BWS	XE-COAT	0	0	0	1	1208
