orgname	name	star_count	forks	issues	contributors	size
JBEI	prpr	10	5	0	1	4707
JBEI	parpar	0	0	0	1	116
JBEI	ice	5	6	3	3	210110
JBEI	bioflex	0	0	0	2	324
JBEI	vectoreditor	5	2	1	2	1639
JBEI	dna-constructor	0	0	0	1	2924
